session_key,lap_number,timestamp,driver,team,position,interval_gap,strategy_mode,recommended_mode,race_strategy,strategic_reason,tyre_compound,stint_number,stint_lap_count,tyre_wear_pct,tyre_temp_C,tyre_cliff_reached,expected_tyre_life,pit_stop_flag,pit_stop_count,undercut_window,overcut_window,lap_time,delta_lap_time,average_pace_window,momentum_indicator,engine_power_pct,throttle_pct,energy_management_pct,drs_status,speed_kph,fuel_load_kg,air_temperature_C,track_temperature_C,rainfall_mm,humidity_pct,wind_speed_mps,weather_condition,flag_status,incident_category,incident_message,race_pace_score,win_probability,power_anomaly_score,racecraft_anomaly_score,push_signal,degradation_warning,tire_management_skill
RACE_2025_COTA_1,1,2025-10-18T14:00:02.878000,RUS,Mercedes,6,13.49,Neutral,Neutral,Two-Stop,,Soft,0,1,1.46,65.0,False,18.8,False,0,False,False,91.881,1.118,91.322,0.0,100.0,96.89,100.0,Inactive,226.8,106.11,31.7,44.6,0.0,60.2,6.4,Cloudy,Green,None,,96.55,0.3956,0.5,0.0,MAINTAIN,False,0.87
RACE_2025_COTA_2,2,2025-10-18T14:01:36.029000,RUS,Mercedes,6,13.423,Neutral,Neutral,Two-Stop,,Soft,0,2,3.36,86.4,False,17.6,False,0,False,False,89.651,-2.229,90.765,0.0,100.0,99.92,100.0,Inactive,265.8,104.35,30.0,42.2,0.0,66.4,5.2,Cloudy,Green,None,,100.79,0.3893,0.5,0.0,PUSH,False,0.87
RACE_2025_COTA_3,3,2025-10-18T14:03:07.003000,RUS,Mercedes,6,12.854,Neutral,Neutral,Two-Stop,,Soft,0,3,6.03,91.4,False,16.2,False,0,False,False,89.248,-0.403,90.386,0.0,100.0,100.0,100.0,Inactive,246.2,102.51,26.5,43.7,0.0,70.4,6.1,Cloudy,Green,None,,100.74,0.3804,0.5,0.0,PUSH,False,0.87
RACE_2025_COTA_4,4,2025-10-18T14:04:41.646000,RUS,Mercedes,6,12.196,Neutral,Neutral,Two-Stop,,Soft,0,4,9.55,87.4,False,14.8,False,0,False,False,88.495,-0.753,90.008,0.0,100.0,100.0,100.0,Inactive,245.9,100.71,31.2,44.2,0.0,62.2,6.6,Cloudy,Green,None,,101.17,0.3686,0.5,0.59,PUSH,False,0.87
RACE_2025_COTA_5,5,2025-10-18T14:06:15.635000,RUS,Mercedes,6,13.155,Neutral,Neutral,Two-Stop,,Soft,0,5,14.28,93.0,False,13.2,False,0,False,False,90.008,1.513,89.857,-0.151,100.0,89.99,100.0,Inactive,233.6,98.86,30.3,47.2,0.0,63.4,5.9,Cloudy,Green,None,,96.18,0.3528,0.5,1.101,MAINTAIN,False,0.87
RACE_2025_COTA_6,6,2025-10-18T14:07:48.225000,RUS,Mercedes,6,11.574,Neutral,Neutral,Two-Stop,,Soft,0,6,19.39,93.0,False,11.6,False,0,False,False,90.287,0.28,89.538,-0.3186,99.81,96.39,100.0,Inactive,233.0,96.98,27.6,41.8,0.0,67.5,3.0,Cloudy,Green,None,,93.78,0.3358,0.481,0.315,MAINTAIN,False,0.87
RACE_2025_COTA_7,7,2025-10-18T14:09:18.762000,RUS,Mercedes,6,12.437,Neutral,Neutral,Two-Stop,,Soft,0,7,26.1,92.2,False,9.7,False,0,False,False,90.206,-0.081,89.649,0.111,95.91,94.06,100.0,Inactive,228.5,95.14,29.4,45.8,0.0,70.1,2.6,Cloudy,Green,None,,91.61,0.3134,0.091,0.101,MAINTAIN,False,0.87
RACE_2025_COTA_8,8,2025-10-18T14:10:53.092000,RUS,Mercedes,6,14.274,Neutral,Neutral,Two-Stop,,Soft,0,8,34.54,87.3,False,7.7,False,0,False,False,90.694,0.488,89.938,0.2891,96.56,99.79,100.0,Inactive,217.2,93.3,31.1,48.7,0.0,68.7,1.6,Cloudy,Green,None,,87.59,0.2852,0.156,0.659,MAINTAIN,False,0.87
RACE_2025_COTA_9,9,2025-10-18T14:12:24.238000,RUS,Mercedes,6,14.585,Neutral,Neutral,Two-Stop,,Soft,0,9,43.9,93.1,False,5.5,False,0,False,False,91.248,0.555,90.489,0.5506,91.71,93.85,100.0,Inactive,206.8,91.63,31.8,47.0,0.0,57.8,2.5,Cloudy,Green,None,,83.09,0.254,0.329,1.107,MAINTAIN,False,0.87
RACE_2025_COTA_10,10,2025-10-18T14:13:58.598000,RUS,Mercedes,6,15.506,Neutral,Neutral,Two-Stop,,Soft,0,10,52.6,89.3,False,3.4,False,0,False,False,91.434,0.186,90.774,0.2853,89.85,89.98,100.0,Inactive,194.2,89.88,26.1,39.2,0.0,71.2,7.4,Cloudy,Green,None,,79.63,0.2249,0.515,0.39,MAINTAIN,False,0.87
RACE_2025_COTA_11,11,2025-10-18T14:15:31.483000,RUS,Mercedes,6,16.166,Neutral,Neutral,Two-Stop,,Soft,0,11,63.98,89.6,False,1.0,False,0,False,False,91.29,-0.144,90.975,0.2006,87.75,84.55,100.0,Inactive,192.8,88.08,31.0,44.8,0.0,58.9,2.9,Cloudy,Green,None,,75.97,0.187,0.725,0.292,MAINTAIN,False,0.87
RACE_2025_COTA_12,12,2025-10-18T14:17:06.917000,RUS,Mercedes,6,14.713,Neutral,Defensive,Two-Stop,,Soft,0,12,76.11,85.3,False,0.0,False,0,False,False,92.833,1.543,91.5,0.5254,83.99,86.02,100.0,Inactive,173.6,86.18,27.6,43.1,0.0,63.0,2.8,Cloudy,Green,None,,68.33,0.1465,1.101,2.038,CONSERVE,False,0.87
RACE_2025_COTA_13,13,2025-10-18T14:18:37.437000,RUS,Mercedes,8,17.555,Defensive,Neutral,Two-Stop,Emergency stop - tire degradation,Medium,1,0,0.0,50.0,False,0.0,True,1,False,False,116.54,23.707,96.669,5.1692,99.42,98.26,100.0,Inactive,251.1,84.63,33.0,47.6,0.0,64.5,8.4,Cloudy,Green,None,,42.81,0.2403,0.442,3.622,MAINTAIN,False,0.87
RACE_2025_COTA_14,14,2025-10-18T14:20:12.959000,RUS,Mercedes,8,18.16,Defensive,Neutral,Two-Stop,,Medium,1,1,1.14,65.0,False,30.9,False,1,False,False,92.535,-24.005,96.927,0.2574,96.78,98.44,100.0,Inactive,219.0,82.88,26.9,42.7,0.0,63.0,3.2,Cloudy,Green,None,,95.22,0.238,0.178,1.92,PUSH,False,0.87
RACE_2025_COTA_15,15,2025-10-18T14:21:43.541000,RUS,Mercedes,8,18.288,Neutral,Neutral,Two-Stop,,Medium,1,2,3.03,80.0,False,29.6,False,1,False,False,89.287,-3.248,96.497,-0.4295,100.0,92.49,100.0,Inactive,235.9,81.12,30.2,47.7,0.0,67.6,5.9,Cloudy,Green,None,,101.71,0.2342,0.5,0.245,PUSH,False,0.87
RACE_2025_COTA_16,16,2025-10-18T14:23:17.440000,RUS,Mercedes,8,16.608,Neutral,Neutral,Two-Stop,,Medium,1,3,5.49,86.0,False,28.3,False,1,False,False,88.523,-0.764,95.944,-0.5534,100.0,97.99,100.0,Inactive,248.9,79.27,30.0,46.3,0.0,55.6,5.7,Cloudy,Green,None,,102.53,0.2293,0.5,0.058,PUSH,False,0.87
RACE_2025_COTA_17,17,2025-10-18T14:24:51.344000,RUS,Mercedes,8,16.185,Neutral,Neutral,Two-Stop,,Medium,1,4,8.23,89.7,False,27.0,False,1,False,False,88.055,-0.468,94.988,-0.9556,100.0,100.0,100.0,Inactive,240.4,77.54,28.2,40.7,0.0,70.8,4.3,Cloudy,Green,None,,102.6,0.2238,0.5,0.064,PUSH,False,0.87
RACE_2025_COTA_18,18,2025-10-18T14:26:24.167000,RUS,Mercedes,8,17.596,Neutral,Neutral,Two-Stop,,Medium,1,5,11.89,90.5,False,25.5,False,1,False,False,88.89,0.834,89.458,-5.53,100.0,98.35,100.0,Inactive,224.5,75.81,27.4,42.7,0.0,63.9,8.0,Cloudy,Green,None,,99.48,0.2165,0.5,0.564,MAINTAIN,False,0.87
RACE_2025_COTA_19,19,2025-10-18T14:27:57.510000,RUS,Mercedes,8,17.719,Neutral,Neutral,Two-Stop,,Medium,1,6,16.62,86.1,False,23.9,False,1,False,False,90.113,1.223,88.974,-0.4845,100.0,98.21,100.0,Inactive,213.8,73.98,26.8,44.7,0.0,59.5,2.6,Cloudy,Green,None,,95.13,0.207,0.5,1.258,MAINTAIN,False,0.87
RACE_2025_COTA_20,20,2025-10-18T14:29:28.882000,RUS,Mercedes,8,16.545,Neutral,Neutral,Two-Stop,,Medium,1,7,22.57,86.0,False,22.2,False,1,False,False,89.392,-0.721,88.995,0.021,97.53,94.79,100.0,Inactive,221.1,72.33,32.3,46.7,0.0,66.2,8.3,Cloudy,Green,None,,94.64,0.1951,0.253,0.75,PUSH,False,0.87
RACE_2025_COTA_21,21,2025-10-18T14:31:03.454000,RUS,Mercedes,8,17.717,Neutral,Neutral,Two-Stop,,Medium,1,8,28.72,94.1,False,20.4,False,1,False,False,88.33,-1.062,88.956,-0.0387,94.96,98.9,100.0,Inactive,224.8,70.61,28.1,42.2,0.0,71.7,6.2,Cloudy,Green,None,,94.82,0.1828,0.004,0.957,PUSH,False,0.87
RACE_2025_COTA_22,22,2025-10-18T14:32:36.745000,RUS,Mercedes,8,19.041,Neutral,Neutral,Two-Stop,,Medium,1,9,36.54,89.2,False,18.4,False,1,False,False,89.958,1.628,89.336,0.3805,94.8,89.52,100.0,Inactive,200.8,68.91,28.1,45.7,0.0,65.3,6.0,Cloudy,Green,None,,88.5,0.1671,0.02,1.244,MAINTAIN,False,0.87
RACE_2025_COTA_23,23,2025-10-18T14:34:07.374000,RUS,Mercedes,8,17.64,Neutral,Neutral,Two-Stop,,Medium,1,10,45.71,89.9,False,16.3,False,1,False,False,90.766,0.808,89.712,0.3753,91.64,86.95,100.0,Inactive,200.1,67.02,30.7,46.7,0.0,66.8,1.6,Cloudy,Green,None,,83.52,0.1488,0.336,0.671,MAINTAIN,False,0.87
RACE_2025_COTA_24,24,2025-10-18T14:35:41.612000,RUS,Mercedes,8,18.64,Neutral,Neutral,Two-Stop,,Medium,1,11,54.22,91.2,False,14.2,False,1,False,False,91.493,0.727,89.988,0.2762,90.91,98.56,100.0,Inactive,188.6,65.36,28.1,40.5,0.0,69.5,3.6,Cloudy,Green,None,,78.94,0.1317,0.409,0.603,MAINTAIN,False,0.87
RACE_2025_COTA_25,25,2025-10-18T14:37:12.474000,RUS,Mercedes,8,19.636,Neutral,Neutral,Two-Stop,,Medium,1,12,65.79,96.8,False,11.8,False,1,False,False,90.567,-0.926,90.223,0.2351,89.14,89.74,100.0,Inactive,167.1,63.69,29.3,47.0,0.0,60.0,8.5,Cloudy,Green,None,,76.93,0.1086,0.586,0.79,MAINTAIN,False,0.87
RACE_2025_COTA_26,26,2025-10-18T14:38:47.606000,RUS,Mercedes,8,22.037,Neutral,Defensive,Two-Stop,,Medium,1,13,78.59,92.6,False,9.2,False,1,False,False,90.957,0.39,90.748,0.5255,82.89,81.99,100.0,Inactive,166.1,62.03,30.7,47.1,0.0,58.8,3.3,Cloudy,Green,None,,71.59,0.0829,1.211,0.452,CONSERVE,False,0.87
RACE_2025_COTA_27,27,2025-10-18T14:40:19.371000,RUS,Mercedes,10,21.075,Neutral,Neutral,Two-Stop,Emergency stop - tire degradation,Hard,2,0,0.0,50.0,False,6.7,True,2,False,False,116.798,25.841,96.116,5.3681,100.0,100.0,100.0,Inactive,229.7,60.24,27.6,41.9,0.0,65.8,5.4,Cloudy,Green,None,,42.24,0.0801,0.5,3.629,MAINTAIN,False,0.87
RACE_2025_COTA_28,28,2025-10-18T14:41:51.476000,RUS,Mercedes,10,21.899,Neutral,Neutral,Two-Stop,,Hard,2,1,1.08,65.0,False,46.9,False,2,False,False,92.622,-24.176,96.488,0.3713,100.0,97.69,100.0,Inactive,213.0,58.49,29.8,45.1,0.0,69.8,3.7,Cloudy,Green,None,,95.05,0.0794,0.5,1.862,PUSH,False,0.87
RACE_2025_COTA_29,29,2025-10-18T14:43:27.621000,RUS,Mercedes,10,22.292,Neutral,Neutral,Two-Stop,,Hard,2,2,2.63,80.0,False,45.7,False,2,False,False,90.005,-2.618,96.19,-0.2978,100.0,98.56,100.0,Inactive,206.6,56.82,30.1,46.5,0.0,69.0,6.6,Cloudy,Green,None,,100.27,0.0783,0.5,0.195,PUSH,False,0.87
RACE_2025_COTA_30,30,2025-10-18T14:44:57.925000,RUS,Mercedes,10,21.845,Neutral,Neutral,Two-Stop,,Hard,2,3,4.78,90.0,False,44.4,False,2,False,False,88.138,-1.866,95.704,-0.4858,100.0,97.6,100.0,Inactive,235.7,55.03,32.2,47.4,0.0,62.9,2.6,Cloudy,Green,None,,103.62,0.0769,0.5,0.135,PUSH,False,0.87
RACE_2025_COTA_31,31,2025-10-18T14:46:32.555000,RUS,Mercedes,10,23.656,Neutral,Neutral,Two-Stop,,Hard,2,4,7.02,79.6,False,43.1,False,2,False,False,87.089,-1.049,94.931,-0.7736,100.0,100.0,100.0,Inactive,208.5,53.22,27.8,40.7,0.0,58.0,2.8,Cloudy,Green,None,,105.15,0.0754,0.5,0.138,PUSH,False,0.87
RACE_2025_COTA_32,32,2025-10-18T14:48:04.388000,RUS,Mercedes,10,23.956,Neutral,Neutral,Two-Stop,,Hard,2,5,10.34,86.0,False,41.7,False,2,False,False,88.888,1.799,89.349,-5.582,100.0,100.0,100.0,Inactive,238.0,51.51,27.8,45.6,0.0,70.7,5.1,Cloudy,Green,None,,100.03,0.0732,0.5,0.907,MAINTAIN,False,0.87
RACE_2025_COTA_33,33,2025-10-18T14:49:37.933000,RUS,Mercedes,10,21.082,Neutral,Neutral,Two-Stop,,Hard,2,6,14.27,80.0,False,40.2,False,2,False,False,87.731,-1.157,88.37,-0.9782,100.0,100.0,100.0,Inactive,212.8,49.64,29.7,44.6,0.0,62.3,6.4,Cloudy,Green,None,,101.2,0.0706,0.5,0.715,PUSH,False,0.87
RACE_2025_COTA_34,34,2025-10-18T14:51:12.744000,RUS,Mercedes,10,23.625,Neutral,Neutral,Two-Stop,,Hard,2,7,19.11,86.9,False,38.6,False,2,False,False,88.907,1.175,88.151,-0.2196,99.08,96.41,100.0,Inactive,224.8,47.89,30.5,45.8,0.0,70.1,5.7,Cloudy,Green,None,,96.92,0.0673,0.408,0.813,MAINTAIN,False,0.87
RACE_2025_COTA_35,35,2025-10-18T14:52:43.550000,RUS,Mercedes,10,23.628,Neutral,Neutral,Two-Stop,,Hard,2,8,24.66,77.0,False,36.9,False,2,False,False,87.556,-1.35,88.034,-0.1164,98.31,100.0,100.0,Inactive,204.7,46.2,30.2,45.2,0.0,66.4,1.8,Cloudy,Green,None,,97.94,0.0636,0.331,0.888,PUSH,False,0.87
RACE_2025_COTA_36,36,2025-10-18T14:54:16.994000,RUS,Mercedes,10,23.737,Neutral,Neutral,Two-Stop,,Hard,2,9,31.56,84.0,False,35.1,False,2,False,False,88.139,0.583,88.244,0.21,96.33,95.11,100.0,Inactive,192.8,44.48,32.5,47.5,0.0,56.1,5.5,Cloudy,Green,None,,94.25,0.059,0.133,0.479,MAINTAIN,False,0.87
RACE_2025_COTA_37,37,2025-10-18T14:55:49.229000,RUS,Mercedes,10,23.307,Neutral,Neutral,Two-Stop,,Hard,2,10,39.25,82.0,False,33.1,False,2,False,False,89.497,1.357,88.366,0.1217,96.67,97.23,100.0,Inactive,191.4,42.82,30.7,47.0,0.0,55.6,7.4,Cloudy,Green,None,,88.57,0.0539,0.167,1.072,MAINTAIN,False,0.87
RACE_2025_COTA_38,38,2025-10-18T14:57:24.742000,RUS,Mercedes,10,24.618,Neutral,Neutral,Two-Stop,,Hard,2,11,47.0,89.1,False,31.1,False,2,False,False,88.869,-0.627,88.594,0.2277,93.02,86.08,100.0,Inactive,191.6,40.99,26.8,43.9,0.0,67.5,7.1,Cloudy,Green,None,,87.24,0.0487,0.198,0.555,PUSH,False,0.87
RACE_2025_COTA_39,39,2025-10-18T14:58:57.137000,RUS,Mercedes,10,23.043,Neutral,Neutral,Two-Stop,,Hard,2,12,54.53,83.3,False,29.2,False,2,False,False,90.938,2.068,89.0,0.4062,91.23,90.51,100.0,Inactive,177.5,39.23,27.0,40.6,0.0,65.0,4.4,Cloudy,Green,None,,80.05,0.0437,0.377,1.58,MAINTAIN,False,0.87
RACE_2025_COTA_40,40,2025-10-18T15:00:28.932000,RUS,Mercedes,10,26.292,Neutral,Neutral,Two-Stop,,Hard,2,13,63.56,81.1,False,27.1,False,2,False,False,89.542,-1.395,89.397,0.3971,86.85,90.3,100.0,Inactive,155.8,37.47,30.2,42.8,0.0,59.4,3.7,Cloudy,Green,None,,79.96,0.0377,0.815,0.923,PUSH,False,0.87
RACE_2025_COTA_41,41,2025-10-18T15:02:01.271000,RUS,Mercedes,10,23.906,Neutral,Neutral,Two-Stop,Emergency stop - tire degradation,Soft,3,0,0.0,50.0,False,24.6,True,3,False,False,111.515,21.973,94.072,4.6751,100.0,95.89,100.0,Inactive,225.4,35.68,29.6,47.3,0.0,69.6,3.8,Cloudy,Green,None,,53.87,0.0801,0.5,3.296,MAINTAIN,False,0.87
RACE_2025_COTA_42,42,2025-10-18T15:03:35.486000,RUS,Mercedes,10,21.312,Neutral,Neutral,Two-Stop,,Soft,3,1,0.78,65.0,False,18.9,False,3,False,False,87.417,-24.098,93.656,-0.4159,100.0,100.0,100.0,Inactive,230.9,33.97,27.9,42.1,0.0,55.6,7.2,Cloudy,Green,None,,106.61,0.0796,0.5,1.923,PUSH,False,0.87
RACE_2025_COTA_43,43,2025-10-18T15:05:09.586000,RUS,Mercedes,10,21.288,Neutral,Neutral,Two-Stop,,Soft,3,2,1.9,86.3,False,17.8,False,3,False,False,87.082,-0.335,93.299,-0.3575,100.0,99.11,100.0,Inactive,250.5,32.14,28.5,43.4,0.0,66.1,3.3,Cloudy,Green,None,,106.95,0.0788,0.5,0.028,MAINTAIN,False,0.87
RACE_2025_COTA_44,44,2025-10-18T15:06:40.814000,RUS,Mercedes,10,21.098,Neutral,Neutral,Two-Stop,,Soft,3,3,3.63,82.5,False,16.5,False,3,False,False,92.613,5.531,93.634,0.335,100.0,100.0,100.0,Inactive,209.7,30.3,29.5,42.0,1.31,70.5,4.0,Light Rain,Green,None,,88.3,0.0709,0.5,0.421,MAINTAIN,False,0.87
RACE_2025_COTA_45,45,2025-10-18T15:08:13.396000,RUS,Mercedes,10,23.183,Neutral,Neutral,Two-Stop,,Soft,3,4,5.42,81.5,False,15.3,False,3,False,False,93.072,0.459,94.34,0.7059,100.0,99.01,100.0,Inactive,193.3,28.46,27.0,36.6,1.27,81.6,8.5,Light Rain,Green,None,,86.81,0.07,0.5,0.059,MAINTAIN,False,0.87
RACE_2025_COTA_46,46,2025-10-18T15:09:45.337000,RUS,Mercedes,10,23.89,Neutral,Neutral,Two-Stop,,Soft,3,5,8.0,86.0,False,14.0,False,3,False,False,92.717,-0.355,90.58,-3.7597,100.0,96.53,100.0,Inactive,220.3,26.74,29.6,40.5,1.15,80.5,2.6,Light Rain,Green,None,,87.23,0.069,0.5,0.195,MAINTAIN,False,0.87
RACE_2025_COTA_47,47,2025-10-18T15:11:21.708000,RUS,Mercedes,10,23.804,Neutral,Neutral,Two-Stop,,Soft,3,6,10.37,87.7,False,12.7,False,3,False,False,92.096,-0.621,91.516,0.9356,100.0,100.0,100.0,Inactive,210.8,25.02,24.0,35.2,1.02,79.2,2.8,Light Rain,Green,None,,88.37,0.0682,0.5,0.328,PUSH,False,0.87
RACE_2025_COTA_48,48,2025-10-18T15:12:54.262000,RUS,Mercedes,10,22.346,Neutral,Neutral,Two-Stop,,Soft,3,7,13.67,85.4,False,11.3,False,3,False,False,94.236,2.14,92.946,1.4307,100.0,100.0,100.0,Inactive,207.4,23.13,27.4,36.6,1.47,73.2,8.0,Light Rain,Green,None,,80.46,0.064,0.5,2.05,MAINTAIN,False,0.87
RACE_2025_COTA_49,49,2025-10-18T15:14:27.206000,RUS,Mercedes,10,21.716,Neutral,Neutral,Two-Stop,,Soft,3,8,18.57,88.0,False,9.7,False,3,False,False,86.316,-7.92,91.687,-1.2594,98.88,96.62,100.0,Inactive,235.0,21.29,32.1,47.9,0.0,73.0,1.8,Cloudy,Green,None,,102.8,0.0677,0.388,2.723,PUSH,False,0.87
RACE_2025_COTA_50,50,2025-10-18T15:15:59.326000,RUS,Mercedes,10,21.576,Neutral,Neutral,Two-Stop,,Soft,3,9,23.37,94.2,False,8.1,False,3,False,False,86.532,0.216,90.379,-1.308,96.85,96.81,100.0,Inactive,227.8,19.49,28.3,44.1,0.0,69.8,2.6,Clear,Green,None,,100.65,0.0645,0.185,0.075,CONSERVE,False,0.87
RACE_2025_COTA_51,51,2025-10-18T15:17:31.339000,RUS,Mercedes,10,22.858,Neutral,Neutral,Two-Stop,,Soft,3,10,29.06,93.7,False,6.4,False,3,False,False,86.889,0.357,89.213,-1.1656,97.33,98.0,100.0,Inactive,209.7,17.62,31.7,45.3,0.0,61.8,4.8,Clear,Green,None,,97.87,0.0607,0.233,0.127,CONSERVE,False,0.87
RACE_2025_COTA_52,52,2025-10-18T15:19:04.353000,RUS,Mercedes,10,22.464,Neutral,Neutral,Two-Stop,,Soft,3,11,36.69,89.3,False,4.4,False,3,False,False,87.558,0.67,88.306,-0.9075,94.37,94.47,100.0,Inactive,220.0,15.83,33.2,49.8,0.0,70.0,7.2,Clear,Green,None,,93.73,0.0556,0.063,0.274,CONSERVE,False,0.87
RACE_2025_COTA_53,53,2025-10-18T15:20:39.897000,RUS,Mercedes,10,23.391,Neutral,Neutral,Two-Stop,,Soft,3,12,43.38,91.1,False,2.6,False,3,False,False,87.837,0.278,87.026,-1.2798,91.61,84.41,100.0,Inactive,220.1,14.0,29.5,44.3,0.0,63.9,8.1,Clear,Green,None,,90.78,0.0511,0.339,0.525,CONSERVE,False,0.87
RACE_2025_COTA_54,54,2025-10-18T15:22:11.509000,RUS,Mercedes,10,23.66,Neutral,Neutral,Two-Stop,,Soft,3,13,52.27,90.1,False,0.5,False,3,False,False,88.324,0.487,87.428,0.4017,92.09,90.23,100.0,Inactive,195.6,12.24,33.4,48.7,0.0,59.3,5.8,Clear,Green,None,,86.59,0.0452,0.291,0.815,CONSERVE,False,0.87
RACE_2025_COTA_55,55,2025-10-18T15:23:44.020000,RUS,Mercedes,10,24.804,Neutral,Neutral,Two-Stop,,Soft,3,14,61.07,94.0,False,0.0,False,3,False,False,88.765,0.441,87.875,0.4467,86.86,89.09,100.0,Inactive,179.4,10.56,30.8,46.5,0.0,58.6,1.6,Clear,Green,None,,82.54,0.0393,0.814,0.713,CONSERVE,False,0.87
RACE_2025_COTA_56,56,2025-10-18T15:25:17.869000,RUS,Mercedes,10,24.363,Neutral,Neutral,Two-Stop,,Soft,3,15,70.0,90.4,False,0.0,False,3,False,False,89.318,0.552,88.36,0.4859,86.33,91.01,100.0,Inactive,186.6,8.78,30.7,45.1,0.0,56.6,8.3,Clear,Green,None,,78.2,0.0334,0.867,0.937,CONSERVE,False,0.87
RACE_2025_COTA_57,57,2025-10-18T15:26:51.696000,RUS,Mercedes,10,27.088,Neutral,Defensive,Two-Stop,,Soft,3,16,77.97,88.1,False,0.0,False,3,False,False,89.521,0.203,88.753,0.3925,86.07,81.05,100.0,Inactive,173.2,8.0,28.7,41.8,0.0,69.7,1.9,Clear,Green,None,,74.97,0.0281,0.893,0.355,CONSERVE,False,0.87
RACE_2025_COTA_58,58,2025-10-18T15:28:21.388000,RUS,Mercedes,10,28.876,Neutral,Defensive,Two-Stop,Emergency stop - tire degradation,Soft,3,17,92.13,89.7,True,0.0,True,3,False,False,114.392,24.871,94.064,5.3111,79.06,79.71,100.0,Inactive,162.7,8.0,34.7,52.4,0.0,60.3,4.5,Clear,Green,None,,15.29,0.0186,1.594,3.731,CONSERVE,True,0.87
RACE_2025_COTA_1,1,2025-10-18T14:00:02.885000,NOR,McLaren,7,15.316,Neutral,Neutral,Two-Stop,,Soft,0,1,1.59,65.0,False,18.8,False,0,False,False,90.556,-1.256,91.184,0.0,100.0,98.5,100.0,Inactive,228.6,107.28,32.4,48.4,0.0,70.4,7.3,Clear,Green,None,,99.42,0.3197,0.5,0.0,PUSH,False,0.89
RACE_2025_COTA_2,2,2025-10-18T14:01:36.417000,NOR,McLaren,7,16.39,Neutral,Neutral,Two-Stop,,Soft,0,2,3.69,85.6,False,17.5,False,0,False,False,89.144,-1.411,90.504,0.0,100.0,99.41,100.0,Inactive,234.8,105.52,33.9,46.4,0.0,70.1,2.4,Clear,Green,None,,101.79,0.314,0.5,0.0,PUSH,False,0.89
RACE_2025_COTA_3,3,2025-10-18T14:03:07.516000,NOR,McLaren,7,16.17,Neutral,Neutral,Two-Stop,,Soft,0,3,6.63,89.3,False,16.2,False,0,False,False,89.496,0.351,90.252,0.0,100.0,100.0,100.0,Inactive,236.8,103.73,33.7,48.1,0.0,64.7,5.5,Clear,Green,None,,99.99,0.3061,0.5,0.0,MAINTAIN,False,0.89
RACE_2025_COTA_4,4,2025-10-18T14:04:40.913000,NOR,McLaren,7,14.856,Neutral,Neutral,Two-Stop,,Soft,0,4,10.24,90.4,False,14.7,False,0,False,False,88.335,-1.161,89.868,0.0,100.0,100.0,100.0,Inactive,237.0,102.05,30.0,45.3,0.0,61.1,4.8,Clear,Green,None,,101.28,0.2963,0.5,0.972,PUSH,False,0.89
RACE_2025_COTA_5,5,2025-10-18T14:06:14.916000,NOR,McLaren,7,14.816,Neutral,Neutral,Two-Stop,,Soft,0,5,14.94,87.9,False,13.1,False,0,False,False,90.309,1.974,89.568,-0.3005,99.68,100.0,100.0,Inactive,236.7,100.28,32.9,46.7,0.0,70.7,8.2,Clear,Green,None,,95.29,0.2837,0.468,1.436,MAINTAIN,False,0.89
RACE_2025_COTA_6,6,2025-10-18T14:07:48.650000,NOR,McLaren,7,14.585,Neutral,Neutral,Two-Stop,,Soft,0,6,20.49,90.8,False,11.4,False,0,False,False,89.744,-0.565,89.406,-0.1623,100.0,96.37,100.0,Inactive,232.9,98.47,31.5,45.2,0.0,58.9,4.6,Clear,Green,None,,94.59,0.2687,0.5,0.486,PUSH,False,0.89
RACE_2025_COTA_7,7,2025-10-18T14:09:18.587000,NOR,McLaren,7,14.085,Neutral,Neutral,Two-Stop,,Soft,0,7,26.95,92.5,False,9.6,False,0,False,False,91.134,1.389,89.804,0.3979,97.03,90.49,100.0,Inactive,224.3,96.69,28.6,44.1,0.0,60.6,6.0,Clear,Green,None,,89.27,0.2512,0.203,0.977,MAINTAIN,False,0.89
RACE_2025_COTA_8,8,2025-10-18T14:10:54.033000,NOR,McLaren,7,14.65,Neutral,Neutral,Two-Stop,,Soft,0,8,34.19,91.2,False,7.7,False,0,False,False,90.032,-1.101,89.911,0.1074,97.02,100.0,100.0,Inactive,213.1,94.97,29.0,42.3,0.0,66.6,1.9,Clear,Green,None,,89.16,0.2317,0.202,0.783,PUSH,False,0.89
RACE_2025_COTA_9,9,2025-10-18T14:12:25.464000,NOR,McLaren,7,15.246,Neutral,Neutral,Two-Stop,,Soft,0,9,43.38,88.1,False,5.6,False,0,False,False,90.502,0.469,90.344,0.4333,92.5,96.73,100.0,Inactive,195.5,93.32,32.9,46.2,0.0,68.8,6.0,Clear,Green,None,,84.91,0.2069,0.25,0.455,MAINTAIN,False,0.89
RACE_2025_COTA_10,10,2025-10-18T14:13:57.190000,NOR,McLaren,7,15.791,Neutral,Neutral,Two-Stop,,Soft,0,10,54.95,88.0,False,3.1,False,0,False,False,91.301,0.799,90.543,0.1984,89.65,90.85,100.0,Inactive,193.9,91.55,34.0,50.6,0.0,61.9,5.1,Clear,Green,None,,79.11,0.1756,0.535,0.733,MAINTAIN,False,0.89
